# DATE: 2026-07-06 Created by python script

SALR_LMP23
N 10000 R 1.000000000000e-06 3.367386144928e-01

1 1.000000000000e-06 0.000000000000e+00 0.000000000000e+00
2 3.467712916220e-05 0.000000000000e+00 0.000000000000e+00
3 6.835425832439e-05 0.000000000000e+00 0.000000000000e+00
4 1.020313874866e-04 0.000000000000e+00 0.000000000000e+00
5 1.357085166488e-04 0.000000000000e+00 0.000000000000e+00
6 1.693856458110e-04 0.000000000000e+00 0.000000000000e+00
7 2.030627749732e-04 0.000000000000e+00 0.000000000000e+00
8 2.367399041354e-04 0.000000000000e+00 0.000000000000e+00
9 2.704170332976e-04 0.000000000000e+00 0.000000000000e+00
10 3.040941624598e-04 0.000000000000e+00 0.000000000000e+00
11 3.377712916220e-04 0.000000000000e+00 0.000000000000e+00
12 3.714484207842e-04 0.000000000000e+00 0.000000000000e+00
13 4.051255499464e-04 0.000000000000e+00 0.000000000000e+00
14 4.388026791086e-04 0.000000000000e+00 0.000000000000e+00
15 4.724798082708e-04 0.000000000000e+00 0.000000000000e+00
16 5.061569374330e-04 0.000000000000e+00 0.000000000000e+00
17 5.398340665952e-04 0.000000000000e+00 0.000000000000e+00
18 5.735111957574e-04 0.000000000000e+00 0.000000000000e+00
19 6.071883249196e-04 0.000000000000e+00 0.000000000000e+00
20 6.408654540818e-04 0.000000000000e+00 0.000000000000e+00
21 6.745425832439e-04 0.000000000000e+00 0.000000000000e+00
22 7.082197124061e-04 0.000000000000e+00 0.000000000000e+00
23 7.418968415683e-04 0.000000000000e+00 0.000000000000e+00
24 7.755739707305e-04 0.000000000000e+00 0.000000000000e+00
25 8.092510998927e-04 0.000000000000e+00 0.000000000000e+00
26 8.429282290549e-04 0.000000000000e+00 0.000000000000e+00
27 8.766053582171e-04 0.000000000000e+00 0.000000000000e+00
28 9.102824873793e-04 0.000000000000e+00 0.000000000000e+00
29 9.439596165415e-04 0.000000000000e+00 0.000000000000e+00
30 9.776367457037e-04 0.000000000000e+00 0.000000000000e+00
31 1.011313874866e-03 0.000000000000e+00 0.000000000000e+00
32 1.044991004028e-03 0.000000000000e+00 0.000000000000e+00
33 1.078668133190e-03 0.000000000000e+00 0.000000000000e+00
34 1.112345262353e-03 0.000000000000e+00 0.000000000000e+00
35 1.146022391515e-03 0.000000000000e+00 0.000000000000e+00
36 1.179699520677e-03 0.000000000000e+00 0.000000000000e+00
37 1.213376649839e-03 0.000000000000e+00 0.000000000000e+00
38 1.247053779001e-03 0.000000000000e+00 0.000000000000e+00
39 1.280730908164e-03 0.000000000000e+00 0.000000000000e+00
40 1.314408037326e-03 0.000000000000e+00 0.000000000000e+00
41 1.348085166488e-03 0.000000000000e+00 0.000000000000e+00
42 1.381762295650e-03 0.000000000000e+00 0.000000000000e+00
43 1.415439424812e-03 0.000000000000e+00 0.000000000000e+00
44 1.449116553974e-03 0.000000000000e+00 0.000000000000e+00
45 1.482793683137e-03 0.000000000000e+00 0.000000000000e+00
46 1.516470812299e-03 0.000000000000e+00 0.000000000000e+00
47 1.550147941461e-03 0.000000000000e+00 0.000000000000e+00
48 1.583825070623e-03 0.000000000000e+00 0.000000000000e+00
49 1.617502199785e-03 0.000000000000e+00 0.000000000000e+00
50 1.651179328948e-03 0.000000000000e+00 0.000000000000e+00
51 1.684856458110e-03 0.000000000000e+00 0.000000000000e+00
52 1.718533587272e-03 0.000000000000e+00 0.000000000000e+00
53 1.752210716434e-03 0.000000000000e+00 0.000000000000e+00
54 1.785887845596e-03 0.000000000000e+00 0.000000000000e+00
55 1.819564974759e-03 0.000000000000e+00 0.000000000000e+00
56 1.853242103921e-03 0.000000000000e+00 0.000000000000e+00
57 1.886919233083e-03 0.000000000000e+00 0.000000000000e+00
58 1.920596362245e-03 0.000000000000e+00 0.000000000000e+00
59 1.954273491407e-03 0.000000000000e+00 0.000000000000e+00
60 1.987950620570e-03 0.000000000000e+00 0.000000000000e+00
61 2.021627749732e-03 0.000000000000e+00 0.000000000000e+00
62 2.055304878894e-03 0.000000000000e+00 0.000000000000e+00
63 2.088982008056e-03 0.000000000000e+00 0.000000000000e+00
64 2.122659137218e-03 0.000000000000e+00 0.000000000000e+00
65 2.156336266381e-03 0.000000000000e+00 0.000000000000e+00
66 2.190013395543e-03 0.000000000000e+00 0.000000000000e+00
67 2.223690524705e-03 0.000000000000e+00 0.000000000000e+00
68 2.257367653867e-03 0.000000000000e+00 0.000000000000e+00
69 2.291044783029e-03 0.000000000000e+00 0.000000000000e+00
70 2.324721912192e-03 0.000000000000e+00 0.000000000000e+00
71 2.358399041354e-03 0.000000000000e+00 0.000000000000e+00
72 2.392076170516e-03 0.000000000000e+00 0.000000000000e+00
73 2.425753299678e-03 0.000000000000e+00 0.000000000000e+00
74 2.459430428840e-03 0.000000000000e+00 0.000000000000e+00
75 2.493107558003e-03 0.000000000000e+00 0.000000000000e+00
76 2.526784687165e-03 0.000000000000e+00 0.000000000000e+00
77 2.560461816327e-03 0.000000000000e+00 0.000000000000e+00
78 2.594138945489e-03 0.000000000000e+00 0.000000000000e+00
79 2.627816074651e-03 0.000000000000e+00 0.000000000000e+00
80 2.661493203814e-03 0.000000000000e+00 0.000000000000e+00
81 2.695170332976e-03 0.000000000000e+00 0.000000000000e+00
82 2.728847462138e-03 0.000000000000e+00 0.000000000000e+00
83 2.762524591300e-03 0.000000000000e+00 0.000000000000e+00
84 2.796201720462e-03 0.000000000000e+00 0.000000000000e+00
85 2.829878849625e-03 0.000000000000e+00 0.000000000000e+00
86 2.863555978787e-03 0.000000000000e+00 0.000000000000e+00
87 2.897233107949e-03 0.000000000000e+00 0.000000000000e+00
88 2.930910237111e-03 0.000000000000e+00 0.000000000000e+00
89 2.964587366273e-03 0.000000000000e+00 0.000000000000e+00
90 2.998264495436e-03 0.000000000000e+00 0.000000000000e+00
91 3.031941624598e-03 0.000000000000e+00 0.000000000000e+00
92 3.065618753760e-03 0.000000000000e+00 0.000000000000e+00
93 3.099295882922e-03 0.000000000000e+00 0.000000000000e+00
94 3.132973012084e-03 0.000000000000e+00 0.000000000000e+00
95 3.166650141247e-03 0.000000000000e+00 0.000000000000e+00
96 3.200327270409e-03 0.000000000000e+00 0.000000000000e+00
97 3.234004399571e-03 0.000000000000e+00 0.000000000000e+00
98 3.267681528733e-03 0.000000000000e+00 0.000000000000e+00
99 3.301358657895e-03 0.000000000000e+00 0.000000000000e+00
100 3.335035787058e-03 0.000000000000e+00 0.000000000000e+00
101 3.368712916220e-03 0.000000000000e+00 0.000000000000e+00
102 3.402390045382e-03 0.000000000000e+00 0.000000000000e+00
103 3.436067174544e-03 0.000000000000e+00 0.000000000000e+00
104 3.469744303706e-03 0.000000000000e+00 0.000000000000e+00
105 3.503421432869e-03 0.000000000000e+00 0.000000000000e+00
106 3.537098562031e-03 0.000000000000e+00 0.000000000000e+00
107 3.570775691193e-03 0.000000000000e+00 0.000000000000e+00
108 3.604452820355e-03 0.000000000000e+00 0.000000000000e+00
109 3.638129949517e-03 0.000000000000e+00 0.000000000000e+00
110 3.671807078680e-03 0.000000000000e+00 0.000000000000e+00
111 3.705484207842e-03 0.000000000000e+00 0.000000000000e+00
112 3.739161337004e-03 0.000000000000e+00 0.000000000000e+00
113 3.772838466166e-03 0.000000000000e+00 0.000000000000e+00
114 3.806515595328e-03 0.000000000000e+00 0.000000000000e+00
115 3.840192724491e-03 0.000000000000e+00 0.000000000000e+00
116 3.873869853653e-03 0.000000000000e+00 0.000000000000e+00
117 3.907546982815e-03 0.000000000000e+00 0.000000000000e+00
118 3.941224111977e-03 0.000000000000e+00 0.000000000000e+00
119 3.974901241139e-03 0.000000000000e+00 0.000000000000e+00
120 4.008578370301e-03 0.000000000000e+00 0.000000000000e+00
121 4.042255499464e-03 0.000000000000e+00 0.000000000000e+00
122 4.075932628626e-03 0.000000000000e+00 0.000000000000e+00
123 4.109609757788e-03 0.000000000000e+00 0.000000000000e+00
124 4.143286886950e-03 0.000000000000e+00 0.000000000000e+00
125 4.176964016112e-03 0.000000000000e+00 0.000000000000e+00
126 4.210641145275e-03 0.000000000000e+00 0.000000000000e+00
127 4.244318274437e-03 0.000000000000e+00 0.000000000000e+00
128 4.277995403599e-03 0.000000000000e+00 0.000000000000e+00
129 4.311672532761e-03 0.000000000000e+00 0.000000000000e+00
130 4.345349661923e-03 0.000000000000e+00 0.000000000000e+00
131 4.379026791086e-03 0.000000000000e+00 0.000000000000e+00
132 4.412703920248e-03 0.000000000000e+00 0.000000000000e+00
133 4.446381049410e-03 0.000000000000e+00 0.000000000000e+00
134 4.480058178572e-03 0.000000000000e+00 0.000000000000e+00
135 4.513735307734e-03 0.000000000000e+00 0.000000000000e+00
136 4.547412436897e-03 0.000000000000e+00 0.000000000000e+00
137 4.581089566059e-03 0.000000000000e+00 0.000000000000e+00
138 4.614766695221e-03 0.000000000000e+00 0.000000000000e+00
139 4.648443824383e-03 0.000000000000e+00 0.000000000000e+00
140 4.682120953545e-03 0.000000000000e+00 0.000000000000e+00
141 4.715798082708e-03 0.000000000000e+00 0.000000000000e+00
142 4.749475211870e-03 0.000000000000e+00 0.000000000000e+00
143 4.783152341032e-03 0.000000000000e+00 0.000000000000e+00
144 4.816829470194e-03 0.000000000000e+00 0.000000000000e+00
145 4.850506599356e-03 0.000000000000e+00 0.000000000000e+00
146 4.884183728519e-03 0.000000000000e+00 0.000000000000e+00
147 4.917860857681e-03 0.000000000000e+00 0.000000000000e+00
148 4.951537986843e-03 0.000000000000e+00 0.000000000000e+00
149 4.985215116005e-03 0.000000000000e+00 0.000000000000e+00
150 5.018892245167e-03 0.000000000000e+00 0.000000000000e+00
151 5.052569374330e-03 0.000000000000e+00 0.000000000000e+00
152 5.086246503492e-03 0.000000000000e+00 0.000000000000e+00
153 5.119923632654e-03 0.000000000000e+00 0.000000000000e+00
154 5.153600761816e-03 0.000000000000e+00 0.000000000000e+00
155 5.187277890978e-03 0.000000000000e+00 0.000000000000e+00
156 5.220955020141e-03 0.000000000000e+00 0.000000000000e+00
157 5.254632149303e-03 0.000000000000e+00 0.000000000000e+00
158 5.288309278465e-03 0.000000000000e+00 0.000000000000e+00
159 5.321986407627e-03 0.000000000000e+00 0.000000000000e+00
160 5.355663536789e-03 0.000000000000e+00 0.000000000000e+00
161 5.389340665952e-03 0.000000000000e+00 0.000000000000e+00
162 5.423017795114e-03 0.000000000000e+00 0.000000000000e+00
163 5.456694924276e-03 0.000000000000e+00 0.000000000000e+00
