7695
23.08041 0.00000 0.0000
0.000000 23.08041 0.00000 
0.000000 0.00000  23.08041 
C1       -10.28525000    -12.31581000    -12.66267000
C1        -4.06111000    -11.75458000    -11.75458000
C1        -5.53043000    -18.88681000    -18.53995000
C1        -4.40797000    -18.88681000    -12.66267000
C1       -10.84648000    -13.22390000    -18.88681000
C1        -4.62234000    -12.66267000    -17.97872000
C1       -11.19334000    -12.66267000    -12.10144000
C1        -4.96920000    -12.10144000    -18.88681000
C1       -10.28525000    -12.31581000    -18.53995000
C1        -4.06111000    -11.75458000    -17.63186000
C1        -9.37716000    -13.78513000    -17.97872000
C1       -10.84648000    -13.22390000    -17.07063000
C1        -9.72402000    -13.22390000    -18.88681000
C1       -11.19334000    -12.66267000    -17.97872000
C1        -4.96920000    -12.10144000    -17.07063000
C1       -10.28525000    -14.13199000    -17.41749000
C1        -4.06111000    -13.57076000    -16.50940000
C1        -9.72402000    -13.22390000    -17.07063000
C1       -11.19334000    -12.66267000    -16.16254000
C1        -8.81593000    -14.69322000    -16.50940000
C1        -4.06111000    -16.50940000    -14.69322000
C1        -9.37716000    -18.53995000    -15.04008000
C1       -10.84648000    -17.97872000    -14.13199000
C1       -11.19334000    -17.41749000    -15.04008000
C1       -10.28525000    -17.07063000    -13.78513000
C1        -9.37716000    -18.53995000    -13.22390000
C1       -10.84648000    -17.97872000    -12.31581000
C1        -9.72402000    -17.97872000    -14.13199000
C1       -11.19334000    -17.41749000    -13.22390000
C1        -9.93839000    -11.75458000    -11.75458000
C1        -8.81593000    -11.75458000    -13.57076000
C1       -10.28525000    -18.88681000    -12.66267000
C1        -9.37716000    -12.66267000    -12.10144000
C1        -9.72402000    -17.97872000    -12.31581000
C1        -8.81593000    -11.75458000    -11.75458000
C1       -10.28525000    -18.88681000    -18.53995000
C1        -7.90784000    -13.22390000    -18.88681000
C1        -9.37716000    -12.66267000    -17.97872000
C1        -8.46907000    -14.13199000    -17.41749000
C1        -8.81593000    -11.75458000    -17.63186000
C1        -7.90784000    -13.22390000    -17.07063000
C1        -9.37716000    -12.66267000    -16.16254000
C1        -8.25470000    -12.66267000    -17.97872000
C1        -8.46907000    -14.13199000    -15.60131000
C1        -8.81593000    -13.57076000    -16.50940000
C1        -7.90784000    -15.04008000    -15.94817000
C1        -9.37716000    -17.41749000    -15.04008000
C1        -8.81593000    -16.50940000    -14.69322000
C1        -9.37716000    -17.41749000    -13.22390000
C1        -8.46907000    -18.88681000    -12.66267000
C1        -7.90784000    -17.97872000    -12.31581000
C1        -7.90784000    -12.10144000    -18.88681000
C1        -7.90784000    -12.10144000    -17.07063000
C1        -7.34661000    -12.31581000    -15.60131000
C1        -7.34661000    -17.07063000    -12.66267000
C1        -6.43852000    -18.53995000    -12.10144000
C1        -7.34661000    -17.07063000    -18.53995000
C1        -6.43852000    -18.53995000    -17.97872000
C1        -6.99975000    -11.75458000    -16.50940000
C1        -7.34661000    -18.88681000    -17.41749000
C1        -6.43852000    -18.53995000    -16.16254000
C1        -5.53043000    -12.31581000    -15.60131000
C1        -5.87729000    -11.75458000    -16.50940000
C1        -7.34661000    -18.88681000    -15.60131000
C1        -4.96920000    -13.22390000    -15.94817000
C1        -6.43852000    -15.60131000    -15.04008000
C1        -6.99975000    -16.50940000    -13.57076000
C1        -4.96920000    -16.16254000    -14.13199000
C1        -6.43852000    -15.60131000    -13.22390000
C1        -5.53043000    -17.07063000    -12.66267000
C1        -6.99975000    -16.50940000    -11.75458000
C1        -5.87729000    -16.50940000    -13.57076000
C1        -7.34661000    -15.94817000    -12.66267000
C1        -6.09166000    -17.97872000    -18.88681000
C1        -6.43852000    -17.41749000    -12.10144000
C1        -4.06111000    -17.63186000    -11.75458000
C1        -5.53043000    -17.07063000    -18.53995000
C1        -4.40797000    -17.07063000    -12.66267000
C1        -5.87729000    -16.50940000    -11.75458000
C1        -4.62234000    -18.53995000    -17.97872000
C1        -6.09166000    -17.97872000    -17.07063000
C1        -4.96920000    -17.97872000    -18.88681000
C1        -6.43852000    -17.41749000    -17.97872000
C1        -5.53043000    -18.88681000    -17.41749000
C1       -11.19334000    -18.53995000    -17.97872000
C1        -4.96920000    -17.97872000    -17.07063000
C1        -6.43852000    -17.41749000    -16.16254000
C1       -10.28525000    -12.31581000    -17.41749000
C1        -4.06111000    -11.75458000    -16.50940000
C1        -5.53043000    -18.88681000    -15.60131000
C1       -10.28525000    -12.31581000    -15.60131000
C1        -4.40797000    -18.88681000    -15.60131000
C1        -4.62234000    -15.60131000    -15.04008000
C1       -10.84648000    -16.16254000    -14.13199000
C1        -4.62234000    -15.60131000    -13.22390000
C1       -11.19334000    -15.60131000    -15.04008000
C1        -4.06111000    -16.50940000    -13.57076000
C1        -5.53043000    -15.94817000    -12.66267000
C1        -9.72402000    -16.16254000    -14.13199000
C1       -11.19334000    -15.60131000    -13.22390000
C1       -10.28525000    -17.07063000    -12.66267000
C1        -4.06111000    -16.50940000    -11.75458000
C1       -10.84648000    -17.97872000    -18.88681000
C1        -4.62234000    -17.41749000    -17.97872000
C1        -8.81593000    -17.63186000    -11.75458000
C1       -10.28525000    -17.07063000    -18.53995000
C1        -4.06111000    -16.50940000    -17.63186000
C1        -9.37716000    -18.53995000    -17.97872000
C1       -10.84648000    -17.97872000    -17.07063000
C1        -9.72402000    -17.97872000    -18.88681000
C1       -11.19334000    -17.41749000    -17.97872000
C1        -9.93839000    -11.75458000    -16.50940000
C1       -10.28525000    -18.88681000    -17.41749000
C1        -9.37716000    -18.53995000    -16.16254000
C1        -8.25470000    -18.53995000    -17.97872000
C1        -9.72402000    -17.97872000    -17.07063000
C1        -8.81593000    -11.75458000    -16.50940000
C1       -10.28525000    -18.88681000    -15.60131000
C1        -7.90784000    -13.22390000    -15.94817000
C1        -9.37716000    -15.60131000    -15.04008000
C1        -7.90784000    -16.16254000    -14.13199000
C1        -9.37716000    -15.60131000    -13.22390000
C1        -8.25470000    -15.60131000    -15.04008000
C1        -8.46907000    -17.07063000    -12.66267000
C1        -9.93839000    -16.50940000    -11.75458000
C1        -8.81593000    -16.50940000    -13.57076000
C1       -10.28525000    -15.94817000    -12.66267000
C1        -8.25470000    -15.60131000    -13.22390000
C1        -8.46907000    -17.07063000    -18.53995000
C1        -8.81593000    -16.50940000    -11.75458000
C1       -10.28525000    -15.94817000    -18.53995000
C1        -7.90784000    -17.97872000    -18.88681000
C1        -9.37716000    -17.41749000    -17.97872000
C1        -8.81593000    -16.50940000    -17.63186000
C1        -7.90784000    -17.97872000    -17.07063000
C1        -8.46907000    -18.88681000    -15.60131000
C1        -7.34661000    -17.07063000    -17.41749000
C1        -7.34661000    -17.07063000    -15.60131000
C1        -6.43852000    -15.60131000    -12.10144000
C1        -4.96920000    -16.16254000    -18.88681000
C1        -5.53043000    -17.07063000    -17.41749000
C1        -6.99975000    -16.50940000    -16.50940000
C1        -4.96920000    -16.16254000    -17.07063000
C1        -6.43852000    -15.60131000    -16.16254000
C1        -4.06111000    -17.63186000    -16.50940000
C1        -5.53043000    -17.07063000    -15.60131000
C1        -5.87729000    -16.50940000    -16.50940000
C1        -7.34661000    -15.94817000    -15.60131000
C1        -4.96920000    -17.97872000    -15.94817000
C1        -4.40797000    -17.07063000    -15.60131000
C1        -4.62234000    -15.60131000    -17.97872000
C1       -11.19334000    -15.60131000    -12.10144000
C1       -10.84648000    -16.16254000    -17.07063000
C1       -11.19334000    -15.60131000    -17.97872000
C1       -10.28525000    -17.07063000    -17.41749000
C1        -4.06111000    -16.50940000    -16.50940000
C1        -5.53043000    -15.94817000    -15.60131000
C1       -10.84648000    -17.97872000    -15.94817000
C1       -11.19334000    -15.60131000    -16.16254000
C1        -8.81593000    -17.63186000    -16.50940000
C1       -10.28525000    -17.07063000    -15.60131000
C1        -9.37716000    -15.60131000    -12.10144000
C1        -7.90784000    -16.16254000    -18.88681000
C1        -9.37716000    -15.60131000    -17.97872000
C1        -9.93839000    -16.50940000    -16.50940000
C1        -7.90784000    -16.16254000    -17.07063000
C1        -9.37716000    -15.60131000    -16.16254000
C1        -8.25470000    -15.60131000    -17.97872000
C1        -8.46907000    -17.07063000    -15.60131000
C1        -8.81593000    -16.50940000    -16.50940000
C1       -10.28525000    -15.94817000    -15.60131000
C1        -7.90784000    -17.97872000    -15.94817000
C1         0.69372000    -14.69322000    -14.69322000
C1         1.81618000    -14.69322000    -14.69322000
C1         0.69372000    -13.57076000    -14.69322000
C1         3.63236000    -14.69322000    -14.69322000
C1         2.16304000    -14.13199000    -13.78513000
C1         2.72427000    -15.04008000    -14.13199000
C1         2.72427000    -15.04008000    -12.31581000
C1         3.63236000    -13.57076000    -14.69322000
C1        -3.15301000    -15.04008000    -14.13199000
C1        -1.12246000    -14.69322000    -14.69322000
C1        -2.59178000    -14.13199000    -13.78513000
